product_name,price,price_value,sku,stock_status,stock_quantity,categories,tags,tags_and_categories,tag_count,short_description,product_url,listing_page
Primarina,£143.00,143.0,2133,36 in stock,36,Pokemon | Soloist,primarina | Soloist | Torrent,Pokemon | Soloist | primarina | Torrent,4,Its singing voice is its chief weapon in battle. This Pokémon’s Trainer must prioritize the daily maintenance of its throat at all costs.,https://scrapeme.live/shop/Primarina/,44
Ribombee,£100.00,100.0,4694,233 in stock,233,Bee Fly | Pokemon,Bee Fly | ribombee | Shield Dust,Bee Fly | Pokemon | ribombee | Shield Dust,4,Some of Ribombee’s pollen puffs are highly nutritious. They are sometimes sold as supplements.,https://scrapeme.live/shop/Ribombee/,44
Rockruff,£149.00,149.0,9049,296 in stock,296,Pokemon | Puppy,Keen Eye | Puppy | rockruff,Pokemon | Puppy | Keen Eye | rockruff,4,This Pokémon has lived with people since times long ago. It can sense when its Trainer is in the dumps and will stick close by its Trainer’s side.,https://scrapeme.live/shop/Rockruff/,44
Toucannon,£77.00,77.0,9306,176 in stock,176,Cannon | Pokemon,Cannon | Keen Eye | toucannon,Cannon | Pokemon | Keen Eye | toucannon,4,"Within its beak, its internal gas ignites, explosively launching seeds with enough power to pulverize boulders.",https://scrapeme.live/shop/Toucannon/,44
Trumbeak,£59.00,59.0,2185,30 in stock,30,Bugle Beak | Pokemon,Bugle Beak | Keen Eye | trumbeak,Bugle Beak | Pokemon | Keen Eye | trumbeak,4,"By bending its beak, it can produce a variety of calls and brand itself a noisy nuisance for its neighbors.",https://scrapeme.live/shop/Trumbeak/,44
Vikavolt,£88.00,88.0,8322,62 in stock,62,Pokemon | Stag Beetle,Levitate | Stag Beetle | vikavolt,Pokemon | Stag Beetle | Levitate | vikavolt,4,It produces electricity via an electrical organ in its abdomen. It overwhelms bird Pokémon with shocking beams of electrical energy.,https://scrapeme.live/shop/Vikavolt/,44
Yungoos,£159.00,159.0,1383,180 in stock,180,Loitering | Pokemon,Loitering | Strong Jaw | yungoos,Loitering | Pokemon | Strong Jaw | yungoos,4,"It wanders around in a never-ending search for food. At dusk, it collapses from exhaustion and falls asleep on the spot.",https://scrapeme.live/shop/Yungoos/,44
Araquanid,£48.00,48.0,8489,281 in stock,281,Pokemon | Water Bubble,araquanid | Water Bubble,Pokemon | Water Bubble | araquanid,3,"Despite what its appearance suggests, it cares for others. If it finds vulnerable, weak Pokémon, it protectively brings them into its water bubble.",https://scrapeme.live/shop/Araquanid/,45
Bewear,£117.00,117.0,7159,96 in stock,96,Pokemon | Strong Arm,bewear | Klutz | Strong Arm,Pokemon | Strong Arm | bewear | Klutz,4,This Pokémon has the habit of hugging its companions. Many Trainers have left this world after their spines were squashed by its hug.,https://scrapeme.live/shop/Bewear/,45
Bounsweet,£193.00,193.0,6963,76 in stock,76,Fruit | Pokemon,bounsweet | fruit | Oblivious,Fruit | Pokemon | bounsweet | fruit | Oblivious,5,"Although it’s too sugary for human consumption, Bounsweet’s sweat can be watered down into a juice with just the right amount of sweetness.",https://scrapeme.live/shop/Bounsweet/,45
Dewpider,£84.00,84.0,1034,23 in stock,23,Pokemon | Water Bubble,dewpider | Water Bubble,Pokemon | Water Bubble | dewpider,3,"When it comes across enemies or potential prey, this Pokémon smashes its water-bubble-covered head into them.",https://scrapeme.live/shop/Dewpider/,45
Fomantis,£104.00,104.0,9109,209 in stock,209,Pokemon | Sickle Grass,fomantis | Leaf Guard | Sickle Grass,Pokemon | Sickle Grass | fomantis | Leaf Guard,4,They give off a sweet and refreshing scent. Cutiefly often gather near the tall grass where Fomantis are hiding.,https://scrapeme.live/shop/Fomantis/,45
Lurantis,£159.00,159.0,1903,269 in stock,269,Bloom Sickle | Pokemon,Bloom Sickle | Leaf Guard | lurantis,Bloom Sickle | Pokemon | Leaf Guard | lurantis,4,It fires beams from its sickle-shaped petals. These beams are powerful enough to cleave through thick metal plates.,https://scrapeme.live/shop/Lurantis/,45
Morelull,£87.00,87.0,8895,71 in stock,71,Illuminating | Pokemon,Effect Spore | Illuminating | morelull,Illuminating | Pokemon | Effect Spore | morelull,4,"As it drowses the day away, it nourishes itself by sucking from tree roots. It wakens at the fall of night, wandering off in search of a new tree.",https://scrapeme.live/shop/Morelull/,45
Mudbray,£96.00,96.0,9977,117 in stock,117,Donkey | Pokemon,Donkey | mudbray | Own Tempo,Donkey | Pokemon | mudbray | Own Tempo,4,"It has a stubborn, individualistic disposition. Eating dirt, making mud, and playing in the mire all form part of its daily routine.",https://scrapeme.live/shop/Mudbray/,45
Mudsdale,£111.00,111.0,6401,136 in stock,136,Draft Horse | Pokemon,Draft Horse | mudsdale | Own Tempo,Draft Horse | Pokemon | mudsdale | Own Tempo,4,"Its heavy, mud-covered kicks are its best means of attack, and it can reduce large trucks to scrap without breaking a sweat.",https://scrapeme.live/shop/Mudsdale/,45
Salandit,£158.00,158.0,7448,54 in stock,54,Pokemon | Toxic Lizard,Corrosion | salandit | Toxic Lizard,Pokemon | Toxic Lizard | Corrosion | salandit,4,"Volcanoes or dry, craggy places are its home. It emanates a sweet-smelling poisonous gas that attracts bug Pokémon, then attacks them.",https://scrapeme.live/shop/Salandit/,45
Salazzle,£166.00,166.0,4114,142 in stock,142,Pokemon | Toxic Lizard,Corrosion | salazzle | Toxic Lizard,Pokemon | Toxic Lizard | Corrosion | salazzle,4,"Filled with pheromones, its poisonous gas can be diluted to use in the production of luscious perfumes.",https://scrapeme.live/shop/Salazzle/,45
Shiinotic,£75.00,75.0,1758,123 in stock,123,Illuminating | Pokemon,Effect Spore | Illuminating | shiinotic,Illuminating | Pokemon | Effect Spore | shiinotic,4,"It emits flickering spores that cause drowsiness. When its prey succumb to sleep, this Pokémon feeds on them by sucking in their energy.",https://scrapeme.live/shop/Shiinotic/,45
Steenee,£27.00,27.0,9509,30 in stock,30,Fruit | Pokemon,fruit | Oblivious | steenee,Fruit | Pokemon | fruit | Oblivious | steenee,5,This Pokémon is always bouncing around energetically. Other Pokémon are attracted by its lively appearance and pleasant aroma.,https://scrapeme.live/shop/Steenee/,45
Stufful,£70.00,70.0,6729,69 in stock,69,Flailing | Pokemon,Flailing | Klutz | stufful,Flailing | Pokemon | Klutz | stufful,4,A touch from anyone except a known friend sends it into a surging frenzy. It’s an incredibly dangerous Pokémon.,https://scrapeme.live/shop/Stufful/,45
Toxapex,£91.00,91.0,2160,37 in stock,37,Brutal Star | Pokemon,Brutal Star | Limber | toxapex,Brutal Star | Pokemon | Limber | toxapex,4,"Those attacked by Toxapex’s poison will suffer intense pain for three days and three nights. Post-recovery, there will be some aftereffects.",https://scrapeme.live/shop/Toxapex/,45
Tsareena,£186.00,186.0,1097,96 in stock,96,Fruit | Pokemon,fruit | Leaf Guard | tsareena,Fruit | Pokemon | fruit | Leaf Guard | tsareena,5,"A Pokémon known for the beauty of its well-shaped legs, it sometimes appears as a mascot in advertisements for beauty salons.",https://scrapeme.live/shop/Tsareena/,45
Comfey,£28.00,28.0,1719,266 in stock,266,Pokemon | Posy Picker,comfey | Flower Veil | Posy Picker,Pokemon | Posy Picker | comfey | Flower Veil,4,"Baths prepared with the flowers from its vine have a relaxing effect, so this Pokémon is a hit with many people.",https://scrapeme.live/shop/Comfey/,46
Drampa,£133.00,133.0,7808,245 in stock,245,Placid | Pokemon,drampa | placid | Sap Sipper,Placid | Pokemon | drampa | placid | Sap Sipper,5,This Pokémon is friendly to people and loves children most of all. It comes from deep in the mountains to play with children it likes in town.,https://scrapeme.live/shop/Drampa/,46
Golisopod,£32.00,32.0,6420,10 in stock,10,Hard Scale | Pokemon,Emergency Exit | golisopod | Hard Scale,Hard Scale | Pokemon | Emergency Exit | golisopod,4,"It battles skillfully with its six arms, but spends most of its time peacefully meditating in caves deep beneath the sea.",https://scrapeme.live/shop/Golisopod/,46
Hakamo-o,£57.00,57.0,9648,288 in stock,288,Pokemon | Scaly,hakamo-o | Scaly | Soundproof,Pokemon | Scaly | hakamo-o | Soundproof,4,It sheds and regrows its scales on a continuous basis. The scales become harder and sharper each time they’re regrown.,https://scrapeme.live/shop/Hakamo-o/,46
Jangmo-o,£107.00,107.0,9665,140 in stock,140,Pokemon | Scaly,jangmo-o | Scaly | Soundproof,Pokemon | Scaly | jangmo-o | Soundproof,4,They live in mountains where no trace of humans can be detected. Jangmo-o grow little by little as they battle one another.,https://scrapeme.live/shop/Jangmo-o/,46
Komala,£65.00,65.0,4350,231 in stock,231,Drowsing | Pokemon,Comatose | Drowsing | komala,Drowsing | Pokemon | Comatose | komala,4,The log it holds was given to it by its parents at birth. It has also been known to cling to the arm of a friendly Trainer.,https://scrapeme.live/shop/Komala/,46
Kommo-o,£170.00,170.0,3513,121 in stock,121,Pokemon | Scaly,kommo-o | Scaly | Soundproof,Pokemon | Scaly | kommo-o | Soundproof,4,"Its rigid scales function as offense and defense. In the past, its scales were processed and used to make weapons and other commodities.",https://scrapeme.live/shop/Kommo-o/,46
Oranguru,£139.00,139.0,6539,241 in stock,241,Pokemon | Sage,Inner Focus | oranguru | Sage,Pokemon | Sage | Inner Focus | oranguru,4,"Deep in the jungle, high in the lofty canopy, this Pokémon abides. On rare occasions, it shows up at the beach to match wits with Slowking.",https://scrapeme.live/shop/Oranguru/,46
Palossand,£187.00,187.0,8991,19 in stock,19,Pokemon | Sand Castle,palossand | Sand Castle | Water Compaction,Pokemon | Sand Castle | palossand | Water Compaction,4,Buried beneath the castle are masses of dried-up bones from those whose vitality it has drained.,https://scrapeme.live/shop/Palossand/,46
Passimian,£182.00,182.0,8046,144 in stock,144,Pokemon | Teamwork,passimian | Receiver | Teamwork,Pokemon | Teamwork | passimian | Receiver,4,"They battle with hard berries for weapons. Their techniques are passed from the boss to the group, generation upon generation.",https://scrapeme.live/shop/Passimian/,46
Pyukumuku,£97.00,97.0,3988,191 in stock,191,Pokemon | Sea Cucumber,Innards Out | pyukumuku | Sea Cucumber,Pokemon | Sea Cucumber | Innards Out | pyukumuku,4,These Pokémon line the beaches. The sticky mucous that covers their bodies can be used to soothe sunburned skin. How convenient!,https://scrapeme.live/shop/Pyukumuku/,46
Sandygast,£131.00,131.0,7020,276 in stock,276,Pokemon | Sand Heap,Sand Heap | sandygast | Water Compaction,Pokemon | Sand Heap | sandygast | Water Compaction,4,It takes control of anyone who puts a hand in its mouth. And so it adds to the accumulation of its sand-mound body.,https://scrapeme.live/shop/Sandygast/,46
Silvally,£133.00,133.0,5805,64 in stock,64,Pokemon | Synthetic,RKS System | silvally | Synthetic,Pokemon | Synthetic | RKS System | silvally,4,"Although its name was Type: Null at first, the boy who evolved it into this form gave it the name by which it is now known.",https://scrapeme.live/shop/Silvally/,46
Togedemaru,£45.00,45.0,9583,78 in stock,78,Pokemon | Roly-Poly,Lightning Rod | Roly-Poly | togedemaru,Pokemon | Roly-Poly | Lightning Rod | togedemaru,4,The long hairs on its back act as lightning rods. The bolts of lightning it attracts are stored as energy in its electric sac.,https://scrapeme.live/shop/Togedemaru/,46
Turtonator,£117.00,117.0,4932,16 in stock,16,Blast Turtle | Pokemon,Blast Turtle | Shell Armor | turtonator,Blast Turtle | Pokemon | Shell Armor | turtonator,4,It gushes fire and poisonous gases from its nostrils. Its dung is an explosive substance and can be put to various uses.,https://scrapeme.live/shop/Turtonator/,46
Wimpod,£137.00,137.0,2207,87 in stock,87,Pokemon | Turn Tail,Turn Tail | Wimp Out | wimpod,Pokemon | Turn Tail | Wimp Out | wimpod,4,"Its habitat varies from beaches to seabeds. A natural scavenger, it will gleefully chow down on anything edible, no matter how rotten.",https://scrapeme.live/shop/Wimpod/,46
Buzzwole,£172.00,172.0,5256,43 in stock,43,Pokemon | Swollen,Beast Boost | buzzwole | Swollen,Pokemon | Swollen | Beast Boost | buzzwole,4,A mysterious life-form called an Ultra Beast. Witnesses saw it pulverize a dump truck with a single punch.,https://scrapeme.live/shop/Buzzwole/,47
Celesteela,£151.00,151.0,9458,58 in stock,58,Launch | Pokemon,Beast Boost | celesteela | Launch,Launch | Pokemon | Beast Boost | celesteela,4,One kind of Ultra Beast. Witnesses have seen it burn down a forest by expelling gas from its two arms.,https://scrapeme.live/shop/Celesteela/,47
Guzzlord,£73.00,73.0,3767,54 in stock,54,Junkivore | Pokemon,Beast Boost | guzzlord | Junkivore,Junkivore | Pokemon | Beast Boost | guzzlord,4,"A dangerous Ultra Beast, it appears to be eating constantly, but for some reason its droppings have never been found.",https://scrapeme.live/shop/Guzzlord/,47
Kartana,£197.00,197.0,8035,77 in stock,77,Drawn Sword | Pokemon,Beast Boost | Drawn Sword | kartana,Drawn Sword | Pokemon | Beast Boost | kartana,4,"One of the Ultra Beast life-forms, it was observed cutting down a gigantic steel tower with one stroke of its blade.",https://scrapeme.live/shop/Kartana/,47
Lunala,£58.00,58.0,3888,195 in stock,195,Moone | Pokemon,lunala | Moone | Shadow Shield,Moone | Pokemon | lunala | Shadow Shield,4,"Said to live in another world, this Pokémon devours light, drawing the moonless dark veil of night over the brightness of day.",https://scrapeme.live/shop/Lunala/,47
Marshadow,£107.00,107.0,1160,250 in stock,250,Gloomdweller | Pokemon,Gloomdweller | marshadow | Technician,Gloomdweller | Pokemon | marshadow | Technician,4,"It sinks into the shadows of people and Pokémon, where it can understand their feelings and copy their capabilities.",https://scrapeme.live/shop/Marshadow/,47
Necrozma,£68.00,68.0,6307,141 in stock,141,Pokemon | Prism,necrozma | Prism | Prism Armor,Pokemon | Prism | necrozma | Prism Armor,4,Light is apparently the source of its energy. It has an extraordinarily vicious disposition and is constantly firing off laser beams.,https://scrapeme.live/shop/Necrozma/,47
Nihilego,£67.00,67.0,6763,180 in stock,180,Parasite | Pokemon,Beast Boost | nihilego | Parasite,Parasite | Pokemon | Beast Boost | nihilego,4,"One of the Ultra Beasts. It’s unclear whether or not this Pokémon is sentient, but sometimes it can be observed behaving like a young girl.",https://scrapeme.live/shop/Nihilego/,47
Pheromosa,£62.00,62.0,4102,254 in stock,254,Lissome | Pokemon,Beast Boost | Lissome | pheromosa,Lissome | Pokemon | Beast Boost | pheromosa,4,"One of the Ultra Beasts. It refuses to touch anything, perhaps because it senses some uncleanness in this world.",https://scrapeme.live/shop/Pheromosa/,47
Poipole,£130.00,130.0,1771,21 in stock,21,Poison Pin | Pokemon,Beast Boost | poipole | Poison Pin,Poison Pin | Pokemon | Beast Boost | poipole,4,"An Ultra Beast that lives in a different world, it cackles wildly as it sprays its opponents with poison from the needles on its head.",https://scrapeme.live/shop/Poipole/,47
Solgaleo,£125.00,125.0,4928,260 in stock,260,Pokemon | Sunne,Full Metal Body | solgaleo | Sunne,Pokemon | Sunne | Full Metal Body | solgaleo,4,"This Pokémon is said to be a male evolution of Cosmog. At the activation of its third eye, it departs for another world.",https://scrapeme.live/shop/Solgaleo/,47
Tapu-bulu,£165.00,165.0,2204,175 in stock,175,Land Spirit | Pokemon,Grassy Surge | Land Spirit | tapu-bulu,Land Spirit | Pokemon | Grassy Surge | tapu-bulu,4,The guardian deity of Ula’ula is a lazy Pokémon. It commands plants to immobilize its foes and then deals them a savage blow with its horns.,https://scrapeme.live/shop/Tapu-bulu/,47
Tapu-fini,£123.00,123.0,5525,206 in stock,206,Land Spirit | Pokemon,Land Spirit | Misty Surge | tapu-fini,Land Spirit | Pokemon | Misty Surge | tapu-fini,4,"The guardian deity of Poni, it can control water. People say it can create pure water that will wash away any uncleanness.",https://scrapeme.live/shop/Tapu-fini/,47
